cve_id,vendor,product,repo_key,github_url,ref_kind,source_tags,verdict,confidence,audit_reason,product_repo_relation,product_repo_relation_score,vendor_owner_relation,vendor_owner_relation_score,metadata_product_hit,github_repo_http_status,github_repo_checked_url,github_repo_title,github_repo_description,stored_decision,stored_decision_rule,stored_fitness,stored_owner_score,stored_repo_score,stored_soft_tokens,stored_hard_tokens,repo_hard_tokens,repo_soft_tokens,metadata_nonproduct_terms,url_rejected_by_rule,cpe_uri,db_source,revised_policy_action,revised_policy_reason
CVE-2015-0258,o-dyn,collabtive,philippk-de@collabtive,https://github.com/philippK-de/Collabtive/commit/9ce6301583669d0a8ecb4d23fb56e34b68511335,commit,Patch;Third Party Advisory,broken_or_unreachable_github_repo,high,GitHub repo page returned HTTP 404,exact_norm,1.000000,weak,0.080000,N,404,https://github.com/philippk-de/collabtive,Page not found · GitHub · GitHub,,accept,ref_clean_repo_score_ge_threshold,0.678,0.07999999999999999,1.0,,,,,,N,cpe:2.3:a:o-dyn:collabtive:*:*:*:*:*:*:*:*,ref:score_filter,accept_with_reference_evidence_flag,repo-root 404 check alone is not a reject criterion; keep if the actual NVD GitHub reference URL is a patch/commit/issue/advisory evidence link and resolves or is historically valid
CVE-2016-6882,matrixssl,matrixssl,matrixssl@matrixssl,https://github.com/matrixssl/matrixssl/blob/master/CHANGES.md#validation-of-rsa-signature-creation,repo_or_file,Patch;Release Notes,broken_or_unreachable_github_repo,high,GitHub repo page returned HTTP 404,exact_norm,1.000000,exact_norm,1.000000,N,404,https://github.com/matrixssl/matrixssl,Page not found · GitHub · GitHub,,accept,score_threshold,1.0,1.0,1.0,,,,,,N,cpe:2.3:a:matrixssl:matrixssl:*:*:*:*:*:*:*:*,ref:score_filter,accept_with_reference_evidence_flag,repo-root 404 check alone is not a reject criterion; keep if the actual NVD GitHub reference URL is a patch/commit/issue/advisory evidence link and resolves or is historically valid
CVE-2016-6883,matrixssl,matrixssl,matrixssl@matrixssl,https://github.com/matrixssl/matrixssl/blob/master/CHANGES.md,repo_or_file,Patch;Release Notes,broken_or_unreachable_github_repo,high,GitHub repo page returned HTTP 404,exact_norm,1.000000,exact_norm,1.000000,N,404,https://github.com/matrixssl/matrixssl,Page not found · GitHub · GitHub,,accept,score_threshold,1.0,1.0,1.0,,,,,,N,cpe:2.3:a:matrixssl:matrixssl:*:*:*:*:*:*:*:*,ref:score_filter,accept_with_reference_evidence_flag,repo-root 404 check alone is not a reject criterion; keep if the actual NVD GitHub reference URL is a patch/commit/issue/advisory evidence link and resolves or is historically valid
CVE-2016-6884,matrixssl,matrixssl,matrixssl@matrixssl,https://github.com/matrixssl/matrixssl/blob/master/CHANGES.md,repo_or_file,Release Notes;Vendor Advisory,broken_or_unreachable_github_repo,high,GitHub repo page returned HTTP 404,exact_norm,1.000000,exact_norm,1.000000,N,404,https://github.com/matrixssl/matrixssl,Page not found · GitHub · GitHub,,accept,score_threshold,1.0,1.0,1.0,,,,,,N,cpe:2.3:a:matrixssl:matrixssl:*:*:*:*:*:*:*:*,ref:score_filter,accept_with_reference_evidence_flag,repo-root 404 check alone is not a reject criterion; keep if the actual NVD GitHub reference URL is a patch/commit/issue/advisory evidence link and resolves or is historically valid
CVE-2016-6890,matrixssl,matrixssl,matrixssl@matrixssl,https://github.com/matrixssl/matrixssl/blob/3-8-6-open/CHANGES.md,repo_or_file,Patch;Release Notes;Third Party Advisory,broken_or_unreachable_github_repo,high,GitHub repo page returned HTTP 404,exact_norm,1.000000,exact_norm,1.000000,N,404,https://github.com/matrixssl/matrixssl,Page not found · GitHub · GitHub,,accept,score_threshold,1.0,1.0,1.0,,,,,,N,cpe:2.3:a:matrixssl:matrixssl:*:*:*:*:*:*:*:*,ref:score_filter,accept_with_reference_evidence_flag,repo-root 404 check alone is not a reject criterion; keep if the actual NVD GitHub reference URL is a patch/commit/issue/advisory evidence link and resolves or is historically valid
CVE-2016-6891,matrixssl,matrixssl,matrixssl@matrixssl,https://github.com/matrixssl/matrixssl/blob/3-8-6-open/CHANGES.md,repo_or_file,Patch;Release Notes;Third Party Advisory,broken_or_unreachable_github_repo,high,GitHub repo page returned HTTP 404,exact_norm,1.000000,exact_norm,1.000000,N,404,https://github.com/matrixssl/matrixssl,Page not found · GitHub · GitHub,,accept,score_threshold,1.0,1.0,1.0,,,,,,N,cpe:2.3:a:matrixssl:matrixssl:*:*:*:*:*:*:*:*,ref:score_filter,accept_with_reference_evidence_flag,repo-root 404 check alone is not a reject criterion; keep if the actual NVD GitHub reference URL is a patch/commit/issue/advisory evidence link and resolves or is historically valid
CVE-2016-6892,matrixssl,matrixssl,matrixssl@matrixssl,https://github.com/matrixssl/matrixssl/blob/3-8-6-open/CHANGES.md,repo_or_file,Patch;Release Notes;Third Party Advisory,broken_or_unreachable_github_repo,high,GitHub repo page returned HTTP 404,exact_norm,1.000000,exact_norm,1.000000,N,404,https://github.com/matrixssl/matrixssl,Page not found · GitHub · GitHub,,accept,score_threshold,1.0,1.0,1.0,,,,,,N,cpe:2.3:a:matrixssl:matrixssl:*:*:*:*:*:*:*:*,ref:score_filter,accept_with_reference_evidence_flag,repo-root 404 check alone is not a reject criterion; keep if the actual NVD GitHub reference URL is a patch/commit/issue/advisory evidence link and resolves or is historically valid
CVE-2017-1000417,matrixssl,matrixssl,matrixssl@matrixssl,https://github.com/matrixssl/matrixssl/blob/master/doc/CHANGES.md,repo_or_file,Release Notes,broken_or_unreachable_github_repo,high,GitHub repo page returned HTTP 404,exact_norm,1.000000,exact_norm,1.000000,N,404,https://github.com/matrixssl/matrixssl,Page not found · GitHub · GitHub,,accept,score_threshold,1.0,1.0,1.0,,,,,,N,cpe:2.3:a:matrixssl:matrixssl:3.7.2:*:*:*:*:*:*:*,ref:score_filter,accept_with_reference_evidence_flag,repo-root 404 check alone is not a reject criterion; keep if the actual NVD GitHub reference URL is a patch/commit/issue/advisory evidence link and resolves or is historically valid
CVE-2017-8297,simple-file-manager_project,simple-file-manager,jcampbell1@simple-file-manager,https://github.com/jcampbell1/simple-file-manager/commit/de52e7ee61a842d8fdf791f2a5b7c91b6c5cdb56,commit,Issue Tracking;Third Party Advisory;VDB Entry,broken_or_unreachable_github_repo,high,GitHub repo page returned HTTP 404,exact_norm,1.000000,weak,0.146667,N,404,https://github.com/jcampbell1/simple-file-manager,Page not found · GitHub · GitHub,,accept,ref_clean_repo_score_ge_threshold,0.6908333333333333,0.11666666666666664,1.0,,,,,,N,cpe:2.3:a:simple-file-manager_project:simple-file-manager:*:*:*:*:*:*:*:*,ref:score_filter,accept_with_reference_evidence_flag,repo-root 404 check alone is not a reject criterion; keep if the actual NVD GitHub reference URL is a patch/commit/issue/advisory evidence link and resolves or is historically valid
CVE-2018-1000889,logisim-evolution_project,logisim-evolution,reds-heig@logisim-evolution,https://github.com/reds-heig/logisim-evolution/pull/139,pull,Patch;Third Party Advisory,broken_or_unreachable_github_repo,high,GitHub repo page returned HTTP 404,exact_norm,1.000000,weak,0.139130,N,404,https://github.com/reds-heig/logisim-evolution,Page not found · GitHub · GitHub,,accept,ref_clean_repo_score_ge_threshold,0.6745,0.07,1.0,,,,,,N,cpe:2.3:a:logisim-evolution_project:logisim-evolution:*:*:*:*:*:*:*:*,ref:score_filter,accept_with_reference_evidence_flag,repo-root 404 check alone is not a reject criterion; keep if the actual NVD GitHub reference URL is a patch/commit/issue/advisory evidence link and resolves or is historically valid
CVE-2018-16771,hoosk,hoosk,havok89@hoosk,https://github.com/havok89/Hoosk/issues/46,issue,Exploit;Third Party Advisory,broken_or_unreachable_github_repo,high,GitHub repo page returned HTTP 404,exact_norm,1.000000,weak,0.228571,N,404,https://github.com/havok89/hoosk,Page not found · GitHub · GitHub,,accept,ref_clean_repo_score_ge_threshold,0.73,0.22857142857142856,1.0,,,,,,N,cpe:2.3:a:hoosk:hoosk:1.7.0:*:*:*:*:*:*:*,ref:score_filter,accept_with_reference_evidence_flag,repo-root 404 check alone is not a reject criterion; keep if the actual NVD GitHub reference URL is a patch/commit/issue/advisory evidence link and resolves or is historically valid
CVE-2018-16772,hoosk,hoosk,havok89@hoosk,https://github.com/havok89/Hoosk/issues/47,issue,Exploit;Third Party Advisory,broken_or_unreachable_github_repo,high,GitHub repo page returned HTTP 404,exact_norm,1.000000,weak,0.228571,N,404,https://github.com/havok89/hoosk,Page not found · GitHub · GitHub,,accept,ref_clean_repo_score_ge_threshold,0.73,0.22857142857142856,1.0,,,,,,N,cpe:2.3:a:hoosk:hoosk:1.7.0:*:*:*:*:*:*:*,ref:score_filter,accept_with_reference_evidence_flag,repo-root 404 check alone is not a reject criterion; keep if the actual NVD GitHub reference URL is a patch/commit/issue/advisory evidence link and resolves or is historically valid
CVE-2018-7590,hoosk,hoosk,havok89@hoosk,https://github.com/havok89/Hoosk/issues/45,issue,Third Party Advisory,broken_or_unreachable_github_repo,high,GitHub repo page returned HTTP 404,exact_norm,1.000000,weak,0.228571,N,404,https://github.com/havok89/hoosk,Page not found · GitHub · GitHub,,accept,ref_clean_repo_score_ge_threshold,0.73,0.22857142857142856,1.0,,,,,,N,cpe:2.3:a:hoosk:hoosk:1.7.0:*:*:*:*:*:*:*,ref:score_filter,accept_with_reference_evidence_flag,repo-root 404 check alone is not a reject criterion; keep if the actual NVD GitHub reference URL is a patch/commit/issue/advisory evidence link and resolves or is historically valid
CVE-2018-7634,enalean,tuleap,enalean@tuleap,https://github.com/Enalean/tuleap/commit/0843c046eee54b16ec6a7753c575838212770189,commit,Patch,broken_or_unreachable_github_repo,high,GitHub repo page returned HTTP 404,exact_norm,1.000000,exact_norm,1.000000,N,404,https://github.com/enalean/tuleap,Page not found · GitHub · GitHub,,accept,score_threshold,1.0,1.0,1.0,,,,,,N,cpe:2.3:a:enalean:tuleap:9.17:*:*:*:*:*:*:*,ref:score_filter,accept_with_reference_evidence_flag,repo-root 404 check alone is not a reject criterion; keep if the actual NVD GitHub reference URL is a patch/commit/issue/advisory evidence link and resolves or is historically valid
CVE-2019-10015,baigo,baigo_sso,baigostudio@baigosso,https://github.com/baigoStudio/baigoSSO/issues/12,issue,Third Party Advisory,broken_or_unreachable_github_repo,high,GitHub repo page returned HTTP 404,compact_equal,1.000000,weak,0.490127,N,404,https://github.com/baigostudio/baigosso,Page not found · GitHub · GitHub,,accept,ref_clean_repo_score_ge_threshold,0.8215446145150846,0.49012747004309887,1.0,,,,,,N,cpe:2.3:a:baigo:baigo_sso:3.0.1:*:*:*:*:*:*:*,ref:score_filter,accept_with_reference_evidence_flag,repo-root 404 check alone is not a reject criterion; keep if the actual NVD GitHub reference URL is a patch/commit/issue/advisory evidence link and resolves or is historically valid
CVE-2019-10914,matrixssl,matrixssl,matrixssl@matrixssl,https://github.com/matrixssl/matrixssl/issues/26,issue,Patch;Third Party Advisory,broken_or_unreachable_github_repo,high,GitHub repo page returned HTTP 404,exact_norm,1.000000,exact_norm,1.000000,N,404,https://github.com/matrixssl/matrixssl,Page not found · GitHub · GitHub,,accept,score_threshold,1.0,1.0,1.0,,,,,,N,cpe:2.3:a:matrixssl:matrixssl:*:*:*:*:*:*:*:*,ref:score_filter,accept_with_reference_evidence_flag,repo-root 404 check alone is not a reject criterion; keep if the actual NVD GitHub reference URL is a patch/commit/issue/advisory evidence link and resolves or is historically valid
CVE-2019-13470,matrixssl,matrixssl,matrixssl@matrixssl,https://github.com/matrixssl/matrixssl/blob/4-2-1-open/doc/CHANGES_v4.x.md#changes-between-420-and-421-june-2019,repo_or_file,Third Party Advisory,broken_or_unreachable_github_repo,high,GitHub repo page returned HTTP 404,exact_norm,1.000000,exact_norm,1.000000,N,404,https://github.com/matrixssl/matrixssl,Page not found · GitHub · GitHub,,accept,score_threshold,1.0,1.0,1.0,,,,,,N,cpe:2.3:a:matrixssl:matrixssl:*:*:*:*:*:*:*:*,ref:score_filter,accept_with_reference_evidence_flag,repo-root 404 check alone is not a reject criterion; keep if the actual NVD GitHub reference URL is a patch/commit/issue/advisory evidence link and resolves or is historically valid
CVE-2019-14431,matrixssl,matrixssl,matrixssl@matrixssl,https://github.com/matrixssl/matrixssl/issues/30,issue,Exploit;Issue Tracking;Third Party Advisory,broken_or_unreachable_github_repo,high,GitHub repo page returned HTTP 404,exact_norm,1.000000,exact_norm,1.000000,N,404,https://github.com/matrixssl/matrixssl,Page not found · GitHub · GitHub,,accept,score_threshold,1.0,1.0,1.0,,,,,,N,cpe:2.3:a:matrixssl:matrixssl:*:*:*:*:*:*:*:*,ref:score_filter,accept_with_reference_evidence_flag,repo-root 404 check alone is not a reject criterion; keep if the actual NVD GitHub reference URL is a patch/commit/issue/advisory evidence link and resolves or is historically valid
CVE-2019-16747,matrixssl,matrixssl,matrixssl@matrixssl,https://github.com/matrixssl/matrixssl/blob/4-2-2-open/doc/CHANGES_v4.x.md,repo_or_file,Release Notes;Third Party Advisory,broken_or_unreachable_github_repo,high,GitHub repo page returned HTTP 404,exact_norm,1.000000,exact_norm,1.000000,N,404,https://github.com/matrixssl/matrixssl,Page not found · GitHub · GitHub,,accept,score_threshold,1.0,1.0,1.0,,,,,,N,cpe:2.3:a:matrixssl:matrixssl:*:*:*:*:*:*:*:*,ref:score_filter,accept_with_reference_evidence_flag,repo-root 404 check alone is not a reject criterion; keep if the actual NVD GitHub reference URL is a patch/commit/issue/advisory evidence link and resolves or is historically valid
CVE-2019-18276,gnu,bash,bminor@bash,https://github.com/bminor/bash/commit/951bdaad7a18cc0dc1036bba86b18b90874d39ff,commit,Patch;Third Party Advisory,broken_or_unreachable_github_repo,high,GitHub repo page returned HTTP 404,exact_norm,1.000000,weak,0.133333,N,404,https://github.com/bminor/bash,Page not found · GitHub · GitHub,,accept,ref_clean_repo_score_ge_threshold,0.6966666666666667,0.1333333333333333,1.0,,,,,,N,cpe:2.3:a:gnu:bash:*:*:*:*:*:*:*:*,ref:score_filter,accept_with_reference_evidence_flag,repo-root 404 check alone is not a reject criterion; keep if the actual NVD GitHub reference URL is a patch/commit/issue/advisory evidence link and resolves or is historically valid
CVE-2020-12283,sourcegraph,sourcegraph,sourcegraph@sourcegraph,https://github.com/sourcegraph/sourcegraph/blob/master/CHANGELOG.md,repo_or_file,Release Notes;Third Party Advisory,broken_or_unreachable_github_repo,high,GitHub repo page returned HTTP 404,exact_norm,1.000000,exact_norm,1.000000,N,404,https://github.com/sourcegraph/sourcegraph,Page not found · GitHub · GitHub,,accept,score_threshold,1.0,1.0,1.0,,,,,,N,cpe:2.3:a:sourcegraph:sourcegraph:*:*:*:*:*:*:*:*,ref:score_filter,accept_with_reference_evidence_flag,repo-root 404 check alone is not a reject criterion; keep if the actual NVD GitHub reference URL is a patch/commit/issue/advisory evidence link and resolves or is historically valid
CVE-2020-16610,hoosk,hoosk,havok89@hoosk,https://github.com/havok89/Hoosk/issues/53,issue,Exploit;Issue Tracking;Third Party Advisory,broken_or_unreachable_github_repo,high,GitHub repo page returned HTTP 404,exact_norm,1.000000,weak,0.228571,N,404,https://github.com/havok89/hoosk,Page not found · GitHub · GitHub,,accept,ref_clean_repo_score_ge_threshold,0.73,0.22857142857142856,1.0,,,,,,N,cpe:2.3:a:hoosk:hoosk:*:*:*:*:*:*:*:*,ref:score_filter,accept_with_reference_evidence_flag,repo-root 404 check alone is not a reject criterion; keep if the actual NVD GitHub reference URL is a patch/commit/issue/advisory evidence link and resolves or is historically valid
CVE-2020-35929,kaspersky,tinycheck,kasperskylab@tinycheck,https://github.com/KasperskyLab/TinyCheck/security/advisories/GHSA-9f7g-72h2-59g7,repo_or_file,Patch;Third Party Advisory,broken_or_unreachable_github_repo,high,GitHub repo page returned HTTP 404,exact_norm,1.000000,weak,0.770561,N,404,https://github.com/kasperskylab/tinycheck,Page not found · GitHub · GitHub,,accept,score_threshold,0.919696200579571,0.7705605730844884,1.0,,,,,,N,cpe:2.3:a:kaspersky:tinycheck:*:*:*:*:*:*:*:*,ref:score_filter,accept_with_reference_evidence_flag,repo-root 404 check alone is not a reject criterion; keep if the actual NVD GitHub reference URL is a patch/commit/issue/advisory evidence link and resolves or is historically valid
CVE-2020-36199,kaspersky,tinycheck,kasperskylab@tinycheck,https://github.com/KasperskyLab/TinyCheck/security/advisories/GHSA-j2vj-mhr6-795m,repo_or_file,Patch;Third Party Advisory,broken_or_unreachable_github_repo,high,GitHub repo page returned HTTP 404,exact_norm,1.000000,weak,0.770561,N,404,https://github.com/kasperskylab/tinycheck,Page not found · GitHub · GitHub,,accept,score_threshold,0.919696200579571,0.7705605730844884,1.0,,,,,,N,cpe:2.3:a:kaspersky:tinycheck:*:*:*:*:*:*:*:*,ref:score_filter,accept_with_reference_evidence_flag,repo-root 404 check alone is not a reject criterion; keep if the actual NVD GitHub reference URL is a patch/commit/issue/advisory evidence link and resolves or is historically valid
CVE-2020-36200,kaspersky,tinycheck,kasperskylab@tinycheck,https://github.com/KasperskyLab/TinyCheck/security/advisories/GHSA-gqpw-3669-6w5h,repo_or_file,Patch;Third Party Advisory,broken_or_unreachable_github_repo,high,GitHub repo page returned HTTP 404,exact_norm,1.000000,weak,0.770561,N,404,https://github.com/kasperskylab/tinycheck,Page not found · GitHub · GitHub,,accept,score_threshold,0.919696200579571,0.7705605730844884,1.0,,,,,,N,cpe:2.3:a:kaspersky:tinycheck:*:*:*:*:*:*:*:*,ref:score_filter,accept_with_reference_evidence_flag,repo-root 404 check alone is not a reject criterion; keep if the actual NVD GitHub reference URL is a patch/commit/issue/advisory evidence link and resolves or is historically valid
CVE-2021-31567,wpchill,download_monitor,wpchill@download-monitor,https://github.com/WPChill/download-monitor/blob/master/changelog.txt,repo_or_file,Release Notes;Third Party Advisory,broken_or_unreachable_github_repo,high,GitHub repo page returned HTTP 404,exact_norm,1.000000,exact_norm,1.000000,N,404,https://github.com/wpchill/download-monitor,Page not found · GitHub · GitHub,,accept,score_threshold,1.0,1.0,1.0,,,,,,N,cpe:2.3:a:wpchill:download_monitor:*:*:*:*:*:wordpress:*:*,ref:score_filter,accept_with_reference_evidence_flag,repo-root 404 check alone is not a reject criterion; keep if the actual NVD GitHub reference URL is a patch/commit/issue/advisory evidence link and resolves or is historically valid
CVE-2021-32787,sourcegraph,sourcegraph,sourcegraph@sourcegraph,https://github.com/sourcegraph/sourcegraph/commit/6e51f4546368d959a1f9f173d16e5f20c55deb56,commit,Patch;Third Party Advisory,broken_or_unreachable_github_repo,high,GitHub repo page returned HTTP 404,exact_norm,1.000000,exact_norm,1.000000,N,404,https://github.com/sourcegraph/sourcegraph,Page not found · GitHub · GitHub,,accept,score_threshold,1.0,1.0,1.0,,,,,,N,cpe:2.3:a:sourcegraph:sourcegraph:*:*:*:*:*:*:*:*,ref:score_filter,accept_with_reference_evidence_flag,repo-root 404 check alone is not a reject criterion; keep if the actual NVD GitHub reference URL is a patch/commit/issue/advisory evidence link and resolves or is historically valid
CVE-2021-41142,enalean,tuleap,enalean@tuleap,https://github.com/Enalean/tuleap/commit/d6c837ed6fa66d319175954a42f93d4d86745208,commit,Patch;Third Party Advisory,broken_or_unreachable_github_repo,high,GitHub repo page returned HTTP 404,exact_norm,1.000000,exact_norm,1.000000,N,404,https://github.com/enalean/tuleap,Page not found · GitHub · GitHub,,accept,score_threshold,1.0,1.0,1.0,,,,,,N,cpe:2.3:a:enalean:tuleap:*:*:*:*:community:*:*:*,ref:score_filter,accept_with_reference_evidence_flag,repo-root 404 check alone is not a reject criterion; keep if the actual NVD GitHub reference URL is a patch/commit/issue/advisory evidence link and resolves or is historically valid
CVE-2021-41147,enalean,tuleap,enalean@tuleap,https://github.com/Enalean/tuleap/commit/d6b2f8b8c5098938bc094726a4826479ddbee941,commit,Patch;Third Party Advisory,broken_or_unreachable_github_repo,high,GitHub repo page returned HTTP 404,exact_norm,1.000000,exact_norm,1.000000,N,404,https://github.com/enalean/tuleap,Page not found · GitHub · GitHub,,accept,score_threshold,1.0,1.0,1.0,,,,,,N,cpe:2.3:a:enalean:tuleap:*:*:*:*:community:*:*:*,ref:score_filter,accept_with_reference_evidence_flag,repo-root 404 check alone is not a reject criterion; keep if the actual NVD GitHub reference URL is a patch/commit/issue/advisory evidence link and resolves or is historically valid
CVE-2021-41148,enalean,tuleap,enalean@tuleap,https://github.com/Enalean/tuleap/commit/91535add59f4b3a04b6b8eab123c002cd5af180d,commit,Patch;Third Party Advisory,broken_or_unreachable_github_repo,high,GitHub repo page returned HTTP 404,exact_norm,1.000000,exact_norm,1.000000,N,404,https://github.com/enalean/tuleap,Page not found · GitHub · GitHub,,accept,score_threshold,1.0,1.0,1.0,,,,,,N,cpe:2.3:a:enalean:tuleap:*:*:*:*:community:*:*:*,ref:score_filter,accept_with_reference_evidence_flag,repo-root 404 check alone is not a reject criterion; keep if the actual NVD GitHub reference URL is a patch/commit/issue/advisory evidence link and resolves or is historically valid
CVE-2021-41154,enalean,tuleap,enalean@tuleap,https://github.com/Enalean/tuleap/commit/ab12b686ced4cf233d3b15b08da008e0553eb6a6,commit,Patch;Third Party Advisory,broken_or_unreachable_github_repo,high,GitHub repo page returned HTTP 404,exact_norm,1.000000,exact_norm,1.000000,N,404,https://github.com/enalean/tuleap,Page not found · GitHub · GitHub,,accept,score_threshold,1.0,1.0,1.0,,,,,,N,cpe:2.3:a:enalean:tuleap:*:*:*:*:community:*:*:*,ref:score_filter,accept_with_reference_evidence_flag,repo-root 404 check alone is not a reject criterion; keep if the actual NVD GitHub reference URL is a patch/commit/issue/advisory evidence link and resolves or is historically valid
CVE-2021-41155,enalean,tuleap,enalean@tuleap,https://github.com/Enalean/tuleap/commit/ff75f2899c60a4546ee2d532e68a3febd07bdd14,commit,Patch;Third Party Advisory,broken_or_unreachable_github_repo,high,GitHub repo page returned HTTP 404,exact_norm,1.000000,exact_norm,1.000000,N,404,https://github.com/enalean/tuleap,Page not found · GitHub · GitHub,,accept,score_threshold,1.0,1.0,1.0,,,,,,N,cpe:2.3:a:enalean:tuleap:*:*:*:*:community:*:*:*,ref:score_filter,accept_with_reference_evidence_flag,repo-root 404 check alone is not a reject criterion; keep if the actual NVD GitHub reference URL is a patch/commit/issue/advisory evidence link and resolves or is historically valid
CVE-2021-41276,enalean,tuleap,enalean@tuleap,https://github.com/Enalean/tuleap/commit/bd47f29847fcd6a68d359bc8aefb8749bb8a1b7c,commit,Patch;Third Party Advisory,broken_or_unreachable_github_repo,high,GitHub repo page returned HTTP 404,exact_norm,1.000000,exact_norm,1.000000,N,404,https://github.com/enalean/tuleap,Page not found · GitHub · GitHub,,accept,score_threshold,1.0,1.0,1.0,,,,,,N,cpe:2.3:a:enalean:tuleap:*:*:*:*:community:*:*:*,ref:score_filter,accept_with_reference_evidence_flag,repo-root 404 check alone is not a reject criterion; keep if the actual NVD GitHub reference URL is a patch/commit/issue/advisory evidence link and resolves or is historically valid
CVE-2021-43782,enalean,tuleap,enalean@tuleap,https://github.com/Enalean/tuleap/commit/64e77561eba9f8233199c2962b3497ed7294a7d2,commit,Patch;Third Party Advisory,broken_or_unreachable_github_repo,high,GitHub repo page returned HTTP 404,exact_norm,1.000000,exact_norm,1.000000,N,404,https://github.com/enalean/tuleap,Page not found · GitHub · GitHub,,accept,score_threshold,1.0,1.0,1.0,,,,,,N,cpe:2.3:a:enalean:tuleap:*:*:*:*:community:*:*:*,ref:score_filter,accept_with_reference_evidence_flag,repo-root 404 check alone is not a reject criterion; keep if the actual NVD GitHub reference URL is a patch/commit/issue/advisory evidence link and resolves or is historically valid
CVE-2021-43806,enalean,tuleap,enalean@tuleap,https://github.com/Enalean/tuleap/commit/b82be896b00a787ed46a77bd4700e8fccfe2e5ba,commit,Patch;Third Party Advisory,broken_or_unreachable_github_repo,high,GitHub repo page returned HTTP 404,exact_norm,1.000000,exact_norm,1.000000,N,404,https://github.com/enalean/tuleap,Page not found · GitHub · GitHub,,accept,score_threshold,1.0,1.0,1.0,,,,,,N,cpe:2.3:a:enalean:tuleap:*:*:*:*:community:*:*:*,ref:score_filter,accept_with_reference_evidence_flag,repo-root 404 check alone is not a reject criterion; keep if the actual NVD GitHub reference URL is a patch/commit/issue/advisory evidence link and resolves or is historically valid
CVE-2021-43823,sourcegraph,sourcegraph,sourcegraph@sourcegraph,https://github.com/sourcegraph/sourcegraph/commit/a88d90a8302c492282186d39718cd8fb093c14fa,commit,Patch;Third Party Advisory,broken_or_unreachable_github_repo,high,GitHub repo page returned HTTP 404,exact_norm,1.000000,exact_norm,1.000000,N,404,https://github.com/sourcegraph/sourcegraph,Page not found · GitHub · GitHub,,accept,score_threshold,1.0,1.0,1.0,,,,,,N,cpe:2.3:a:sourcegraph:sourcegraph:*:*:*:*:*:*:*:*,ref:score_filter,accept_with_reference_evidence_flag,repo-root 404 check alone is not a reject criterion; keep if the actual NVD GitHub reference URL is a patch/commit/issue/advisory evidence link and resolves or is historically valid
CVE-2022-23473,enalean,tuleap,enalean@tuleap,https://github.com/Enalean/tuleap/security/advisories/GHSA-c7rr-5vmc-rgcw,repo_or_file,Patch;Third Party Advisory,broken_or_unreachable_github_repo,high,GitHub repo page returned HTTP 404,exact_norm,1.000000,exact_norm,1.000000,N,404,https://github.com/enalean/tuleap,Page not found · GitHub · GitHub,,accept,score_threshold,1.0,1.0,1.0,,,,,,N,cpe:2.3:a:enalean:tuleap:*:*:*:*:enterprise:*:*:*,ref:score_filter,accept_with_reference_evidence_flag,repo-root 404 check alone is not a reject criterion; keep if the actual NVD GitHub reference URL is a patch/commit/issue/advisory evidence link and resolves or is historically valid
CVE-2022-23642,sourcegraph,sourcegraph,sourcegraph@sourcegraph,https://github.com/sourcegraph/sourcegraph/pull/30833,pull,Patch;Third Party Advisory,broken_or_unreachable_github_repo,high,GitHub repo page returned HTTP 404,exact_norm,1.000000,exact_norm,1.000000,N,404,https://github.com/sourcegraph/sourcegraph,Page not found · GitHub · GitHub,,accept,score_threshold,1.0,1.0,1.0,,,,,,N,cpe:2.3:a:sourcegraph:sourcegraph:*:*:*:*:*:*:*:*,ref:score_filter,accept_with_reference_evidence_flag,repo-root 404 check alone is not a reject criterion; keep if the actual NVD GitHub reference URL is a patch/commit/issue/advisory evidence link and resolves or is historically valid
CVE-2022-23643,sourcegraph,sourcegraph,sourcegraph@sourcegraph,https://github.com/sourcegraph/sourcegraph/pull/30547,pull,Patch;Third Party Advisory,broken_or_unreachable_github_repo,high,GitHub repo page returned HTTP 404,exact_norm,1.000000,exact_norm,1.000000,N,404,https://github.com/sourcegraph/sourcegraph,Page not found · GitHub · GitHub,,accept,score_threshold,1.0,1.0,1.0,,,,,,N,cpe:2.3:a:sourcegraph:sourcegraph:*:*:*:*:*:*:*:*,ref:score_filter,accept_with_reference_evidence_flag,repo-root 404 check alone is not a reject criterion; keep if the actual NVD GitHub reference URL is a patch/commit/issue/advisory evidence link and resolves or is historically valid
CVE-2022-24896,enalean,tuleap,enalean@tuleap,https://github.com/Enalean/tuleap/commit/8e99e7c82d9fe569799019b9e1d614d38a184313,commit,Patch;Third Party Advisory,broken_or_unreachable_github_repo,high,GitHub repo page returned HTTP 404,exact_norm,1.000000,exact_norm,1.000000,N,404,https://github.com/enalean/tuleap,Page not found · GitHub · GitHub,,accept,score_threshold,1.0,1.0,1.0,,,,,,N,cpe:2.3:a:enalean:tuleap:*:*:*:*:enterprise:*:*:*,ref:score_filter,accept_with_reference_evidence_flag,repo-root 404 check alone is not a reject criterion; keep if the actual NVD GitHub reference URL is a patch/commit/issue/advisory evidence link and resolves or is historically valid
